ID,County,Acres,InstallType,UrbanRural,Class,DistSub_100,Percent_100,Substation_100,HIFLD_100,DistSub_200,Percent_200,Substation_200,HIFLD_200,DistSub_CAISO,Percent_CAISO,Substation_CAISO,HIFLD_CAISO,SolarTech,Area,Length
1263,Kern,78.3407613,Ground,Rural,Ground - Rural,6.704648083,75-100,Goose Lake,309604,16.3131793,75-100,Arco,306367,6.704648083,50-75,Goose Lake,309604,Outside,317035.6567,2936.639151
1264,Kern,47.26057438,Ground,Rural,Ground - Rural,11.65096433,75-100,Arco,306367,11.65096433,50-75,Arco,306367,11.65096433,75-100,Arco,306367,Outside,191261.8417,2040.223339
1265,Kern,0.904694705,Ground,Rural,Ground - Rural,3.062195106,50-75,Unknown,300238,24.9820834,75-100,Renfro,304036,4.085627039,25-50,Semitropic,304816,Outside,3661.18242,253.6405013
1266,Kern,3.325405792,Ground,Rural,Ground - Rural,0.807621731,0-25,Famoso,306798,15.95498861,75-100,Renfro,304036,8.572369463,50-75,Lerdo,300679,Outside,13457.49571,619.9432049
1267,Kern,4.729391058,Ground,Urban,Ground - Urban,16.47976341,75-100,Searles,307034,33.99021405,75-100,Barren Ridge,304172,7.004282723,50-75,Inyokern,300959,Within,19139.24297,553.6455197
1268,Kern,157.3766576,Ground,Rural,Ground - Rural,1.087055285,0-25,Goose Lake,309604,21.94090115,75-100,Arco,306367,1.087055285,0-25,Goose Lake,309604,Outside,636883.3361,3192.828706
1269,Kern,296.9190251,Ground,Rural,Ground - Rural,10.55344476,75-100,Arco,306367,10.55344476,50-75,Arco,306367,10.55344476,75-100,Arco,306367,Outside,1201592.258,4700.966594
1270,Kern,156.9969566,Ground,Rural,Ground - Rural,1.485965626,25-50,Goose Lake,309604,21.15637344,75-100,Arco,306367,1.485965626,0-25,Goose Lake,309604,Outside,635350.2737,3989.433454
1271,Kern,63.05586423,Ground,Urban,Ground - Urban,14.67426147,75-100,Searles,307034,35.36628764,75-100,Barren Ridge,304172,8.027114494,50-75,Inyokern,300959,Within,255179.0456,2399.16851
1272,Kern,1.410617958,Ground,Rural,Ground - Rural,21.74485643,75-100,Searles,307034,31.73683681,75-100,Barren Ridge,304172,1.36815323,0-25,Inyokern,300959,Within,5708.591106,303.6445669
1273,Kern,3.331296397,Ground,Rural,Ground - Rural,2.214457543,25-50,Charca,303174,19.89402158,75-100,Renfro,304036,5.991480508,50-75,Semitropic,304816,Outside,13481.33214,466.8241325
1274,Kern,3.215012354,Ground,Rural,Ground - Rural,10.22516978,75-100,Arco,306367,10.22516978,50-75,Arco,306367,10.22516978,75-100,Arco,306367,Outside,13010.74568,460.9624167
1275,Kern,1.330927091,Ground,Rural,Ground - Rural,18.01175951,75-100,Searles,307034,34.0109002,75-100,Barren Ridge,304172,4.758267066,25-50,Inyokern,300959,Within,5386.092258,293.666509
1276,Kern,8.5373298,Ground,Rural,Ground - Rural,8.22631622,75-100,Goose Lake,309604,14.08093783,75-100,Arco,306367,8.22631622,50-75,Goose Lake,309604,Outside,34549.57583,751.0818326
1277,Kern,3.933203779,Ground,Rural,Ground - Rural,21.41344692,75-100,Searles,307034,32.48407811,75-100,Barren Ridge,304172,1.125887204,0-25,Inyokern,300959,Within,15917.17417,511.146731
1278,Kern,5.549939355,Ground,Rural,Ground - Rural,8.312822385,75-100,Arco,306367,8.312822385,50-75,Arco,306367,8.312822385,50-75,Arco,306367,Outside,22459.89835,759.3368085
1279,Kern,3.629644237,Ground,Urban,Ground - Urban,14.88124052,75-100,Searles,307034,36.53905658,75-100,Barren Ridge,304172,7.69058844,50-75,Inyokern,300959,Within,14688.71058,707.3158494
1280,Kern,1.595786666,Ground,Rural,Ground - Rural,12.32660916,75-100,Arco,306367,12.32660916,75-100,Arco,306367,12.32660916,75-100,Arco,306367,Outside,6457.94538,326.4749582
1281,Kern,9.786683765,Ground,Rural,Ground - Rural,7.775214291,75-100,Arco,306367,7.775214291,50-75,Arco,306367,7.775214291,50-75,Arco,306367,Outside,39605.45737,821.477598
1282,Kern,5.448769768,Ground,Rural,Ground - Rural,3.905381313,50-75,Unknown,300238,23.81373363,75-100,Arco,306367,4.617588114,25-50,Smyrna,307733,Outside,22050.47646,619.285597
1283,Kern,3.536152954,Ground,Rural,Ground - Rural,29.39646263,75-100,Pine Tree Wind Farm,308955,29.39646263,75-100,Pine Tree Wind Farm,308955,26.36243794,75-100,Inyokern,300959,Outside,14310.31034,667.1802208
1284,Kern,0.291984175,Ground,Urban,Ground - Urban,4.548755331,50-75,Famoso,306798,19.66265179,75-100,Renfro,304036,11.8179216,75-100,Shafter,304894,Within,1181.622805,159.3345079
1285,Kern,101.8633826,Ground,Rural,Ground - Rural,7.498109461,75-100,Arco,306367,7.498109461,50-75,Arco,306367,7.498109461,50-75,Arco,306367,Outside,412228.1104,2770.218939
1286,Kern,2.351283354,Ground,Rural,Ground - Rural,5.437786985,50-75,Famoso,306798,20.43888956,75-100,Renfro,304036,11.99034009,75-100,Shafter,304894,Outside,9515.384254,480.0438532
1287,Kern,4.407030537,Ground,Urban,Ground - Urban,5.680662927,50-75,Charca,303174,21.25989569,75-100,Renfro,304036,10.15824143,75-100,Smyrna,307733,Outside,17834.6936,707.3301023
1288,Kern,6.07705249,Ground,Rural,Ground - Rural,6.27976557,75-100,Famoso,306798,21.32252959,75-100,Renfro,304036,11.95234523,75-100,Smyrna,307733,Outside,24593.05728,627.2973499
1289,Kern,3.493581516,Ground,Rural,Ground - Rural,6.954895486,75-100,Famoso,306798,22.09826255,75-100,Renfro,304036,12.3703776,75-100,Vestal,307347,Outside,14138.16721,646.0342325
1290,Kern,120.4200991,Ground,Rural,Ground - Rural,4.220285874,50-75,Arco,306367,4.220285874,25-50,Arco,306367,4.220285874,25-50,Arco,306367,Outside,487328.6459,3221.209197
1291,Kern,4.583781103,Ground,Rural,Ground - Rural,8.354784724,75-100,Famoso,306798,22.90112931,75-100,Renfro,304036,9.201196432,75-100,Vestal,307347,Outside,18549.97988,592.9298452
1292,Kern,81.12928276,Ground,Rural,Ground - Rural,3.103944031,50-75,Arco,306367,3.103944031,0-25,Arco,306367,3.103944031,25-50,Arco,306367,Outside,328319.8726,2416.104913
1293,Kern,137.3135256,Ground,Rural,Ground - Rural,3.140262187,50-75,Arco,306367,3.140262187,25-50,Arco,306367,3.140262187,25-50,Arco,306367,Outside,555694.0741,3191.029499
1294,Kern,2.70800732,Ground,Urban,Ground - Urban,9.469534119,75-100,Famoso,306798,24.59071635,75-100,Renfro,304036,11.38056108,75-100,Vestal,307347,Outside,10958.96008,427.9629964
1295,Kern,6.796483122,Ground,Rural,Ground - Rural,2.487124187,25-50,Unknown,305399,27.88834803,75-100,Arco,306367,2.511380066,0-25,Smyrna,307733,Outside,27504.5037,756.6571993
1296,Kern,3.869040351,Rooftop,Urban,Rooftop - Urban,9.861967572,75-100,Famoso,306798,24.97771893,75-100,Renfro,304036,11.30994006,75-100,Vestal,307347,Outside,15657.51537,540.7175044
1297,Kern,2.251746883,Parking,Urban,Parking - Urban,9.930889955,75-100,Famoso,306798,25.04854473,75-100,Renfro,304036,11.23943761,75-100,Vestal,307347,Within,9112.531832,384.6851808
1298,Kern,0.998545939,Ground,Rural,Ground - Rural,2.785399596,50-75,Smyrna,307733,24.05456982,75-100,Arco,306367,2.785399596,25-50,Smyrna,307733,Outside,4040.989095,310.4485558
1299,Kern,6.602218839,Ground,Rural,Ground - Rural,3.552628769,50-75,Unknown,305399,28.03951098,75-100,Arco,306367,3.57076226,25-50,Smyrna,307733,Outside,26718.33875,653.9232697
1300,Kern,1.610650436,Ground,Rural,Ground - Rural,10.72174552,75-100,Famoso,306798,25.85068324,75-100,Renfro,304036,9.295133255,75-100,Vestal,307347,Outside,6518.096874,354.1325079
1301,Kern,5.557053159,Ground,Rural,Ground - Rural,6.564534834,75-100,Unknown,305399,27.52088616,75-100,Renfro,304036,6.592649883,50-75,Smyrna,307733,Outside,22488.67984,834.037657
1302,Kern,0.168705498,Ground,Urban,Ground - Urban,11.12726046,75-100,Famoso,306798,26.22992256,75-100,Renfro,304036,11.08888688,75-100,Vestal,307347,Within,682.7296343,117.786266
1303,Kern,0.319099948,Parking,Urban,Parking - Urban,11.06318515,75-100,Famoso,306798,26.17207546,75-100,Renfro,304036,10.98980069,75-100,Vestal,307347,Within,1291.356782,226.4627626
1304,Kern,0.482232489,Parking,Urban,Parking - Urban,11.05594588,75-100,Famoso,306798,26.16929544,75-100,Renfro,304036,10.93029692,75-100,Vestal,307347,Within,1951.536034,252.7201765
1305,Kern,0.166155392,Ground,Urban,Ground - Urban,11.15322525,75-100,Famoso,306798,26.25626176,75-100,Renfro,304036,11.07504801,75-100,Vestal,307347,Within,672.40973,111.0427411
1306,Kern,0.875720655,Parking,Urban,Parking - Urban,11.09473276,75-100,Famoso,306798,26.20189699,75-100,Renfro,304036,11.00071104,75-100,Vestal,307347,Within,3543.930459,259.6701526
1307,Kern,6.505805836,Ground,Urban,Ground - Urban,9.026048283,75-100,Unknown,310130,27.37851729,75-100,Renfro,304036,9.284697825,75-100,Smyrna,307733,Within,26328.16765,652.7698246
1308,Kern,0.841383924,Ground,Urban,Ground - Urban,11.57390253,75-100,Unknown,310130,26.91263302,75-100,Renfro,304036,10.62709492,75-100,Vestal,307347,Within,3404.971285,324.9284769
1309,Kern,0.371444095,Parking,Urban,Parking - Urban,11.18242866,75-100,Unknown,310130,27.07217139,75-100,Renfro,304036,10.97018489,75-100,Vestal,307347,Within,1503.186893,178.1075737
1310,Kern,0.367774599,Ground,Urban,Ground - Urban,11.58906386,75-100,Unknown,310130,26.97198885,75-100,Renfro,304036,10.61726636,75-100,Vestal,307347,Within,1488.336972,177.7460621
1311,Kern,0.725230292,Ground,Urban,Ground - Urban,11.60819105,75-100,Unknown,310130,26.95560884,75-100,Renfro,304036,10.58894036,75-100,Vestal,307347,Within,2934.914709,263.0738387
1312,Kern,0.306354996,Parking,Urban,Parking - Urban,11.49301068,75-100,Unknown,310130,27.0213973,75-100,Renfro,304036,10.68955306,75-100,Vestal,307347,Within,1239.779596,141.2002987
1313,Kern,0.280607234,Ground,Urban,Ground - Urban,11.19013676,75-100,Unknown,310130,27.1319541,75-100,Renfro,304036,10.92678466,75-100,Vestal,307347,Within,1135.581562,154.9499293
1314,Kern,0.45441857,Parking,Urban,Parking - Urban,11.11861122,75-100,Unknown,310130,27.17400632,75-100,Renfro,304036,10.96012742,75-100,Vestal,307347,Within,1838.974059,198.8205429
1315,Kern,4.195086844,Parking,Urban,Parking - Urban,11.75651813,75-100,Famoso,306798,26.89460092,75-100,Renfro,304036,9.036426304,75-100,Vestal,307347,Within,16977.16197,916.2889074
1316,Kern,1.272328133,Parking,Urban,Parking - Urban,11.91140634,75-100,Famoso,306798,27.05689529,75-100,Renfro,304036,9.811123167,75-100,Vestal,307347,Within,5148.94827,310.6554483
1317,Kern,30.93560537,Ground,Urban,Ground - Urban,8.399756708,75-100,Unknown,310130,27.94023766,75-100,Renfro,304036,9.046912156,75-100,Smyrna,307733,Within,125192.3151,1573.87833
1318,Kern,2.711643478,Ground,Rural,Ground - Rural,12.05031079,75-100,Famoso,306798,27.07081094,75-100,Renfro,304036,7.363687996,50-75,Vestal,307347,Outside,10973.69129,481.8861366
1319,Kern,8.403282035,Ground,Urban,Ground - Urban,8.69296194,75-100,Unknown,310130,28.04439874,75-100,Renfro,304036,9.457627563,75-100,Smyrna,307733,Within,34007.04177,1009.900592
1320,Kern,0.358545959,Ground,Urban,Ground - Urban,12.19051821,75-100,Unknown,310130,27.50381869,75-100,Renfro,304036,9.645341079,75-100,Vestal,307347,Within,1450.98984,171.2829124
1321,Kern,0.22399263,Ground,Urban,Ground - Urban,12.34618671,75-100,Famoso,306798,27.49343344,75-100,Renfro,304036,9.483525086,75-100,Vestal,307347,Within,906.4696426,124.0447553
1322,Kern,0.713724355,Parking,Urban,Parking - Urban,12.32362911,75-100,Famoso,306798,27.47097522,75-100,Renfro,304036,9.432836088,75-100,Vestal,307347,Within,2888.351912,272.5076898
1323,Kern,0.090158105,Ground,Urban,Ground - Urban,12.09258523,75-100,Unknown,310130,27.59901623,75-100,Renfro,304036,9.703152801,75-100,Vestal,307347,Within,364.8583813,80.57834011
1324,Kern,0.193396972,Parking,Urban,Parking - Urban,12.13337385,75-100,Unknown,310130,27.58957548,75-100,Renfro,304036,9.649340897,75-100,Vestal,307347,Within,782.6523914,140.3429458
1325,Kern,4.090109912,Ground,Rural,Ground - Rural,12.90472334,75-100,Famoso,306798,27.70123043,75-100,Renfro,304036,5.634031248,50-75,Vestal,307347,Outside,16552.14794,520.9388572
1326,Kings,2.48368408,Ground,Rural,Ground - Rural,5.754436855,50-75,Arco,306367,5.754436855,25-50,Arco,306367,5.754436855,50-75,Arco,306367,Within,10051.15307,423.1850131
1327,Kings,7.241107884,Ground,Rural,Ground - Rural,12.25870912,75-100,Arco,306367,12.25870912,75-100,Arco,306367,12.25870912,75-100,Arco,306367,Outside,29303.96341,756.2557179
1328,Kings,9.228563824,Ground,Rural,Ground - Rural,12.24393072,75-100,Arco,306367,12.24393072,75-100,Arco,306367,12.24393072,75-100,Arco,306367,Outside,37346.67725,812.6940693
1329,Kings,454.5403957,Ground,Rural,Ground - Rural,13.3089991,75-100,Huron,304055,17.24495117,75-100,Arco,306367,0.347459687,0-25,Avenal,307390,Outside,1839461.222,6886.22721
1330,Kings,105.5991007,Ground,Urban,Ground - Urban,13.12938131,75-100,Huron,304055,19.9195193,75-100,Arco,306367,1.980817863,0-25,Avenal,307390,Outside,427345.9473,2734.835721
1331,Kings,0.715128153,Ground,Rural,Ground - Rural,14.73750401,75-100,Huron,304055,15.73205557,75-100,Unknown,309129,8.956968507,75-100,Avenal,307390,Outside,2894.036008,229.171924
1332,Kings,2.793152564,Ground,Rural,Ground - Rural,12.09424122,75-100,Huron,304055,14.38816256,75-100,Unknown,309129,7.649615155,50-75,Avenal,307390,Outside,11303.53017,494.3092702
1333,Kings,2.880087892,Ground,Rural,Ground - Rural,12.18383951,75-100,Huron,304055,14.33401442,75-100,Unknown,309129,7.80946,50-75,Avenal,307390,Outside,11655.3254,511.5372865
1334,Kings,2.367830019,Ground,Rural,Ground - Rural,11.84695522,75-100,Huron,304055,14.23388317,75-100,Unknown,309129,7.640883978,50-75,Avenal,307390,Outside,9582.306458,447.5994893
1335,Kings,2.608299017,Ground,Rural,Ground - Rural,11.74077481,75-100,Huron,304055,14.31642264,75-100,Unknown,309129,7.425917364,50-75,Avenal,307390,Within,10555.45403,488.8271826
1336,Kings,3.030792591,Ground,Rural,Ground - Rural,9.877711068,75-100,Huron,304055,14.32608609,75-100,Unknown,309129,6.361602599,50-75,Avenal,307390,Outside,12265.1898,523.9318885
1337,Kings,0.863374164,Ground,Rural,Ground - Rural,10.16770411,75-100,Huron,304055,13.97718125,75-100,Unknown,309129,6.912588378,50-75,Avenal,307390,Outside,3493.965124,255.4701795
1338,Kings,4.28004365,Ground,Rural,Ground - Rural,11.06225515,75-100,Huron,304055,13.07973944,75-100,Unknown,309129,8.500447035,50-75,Avenal,307390,Outside,17320.79139,534.3787627
1339,Kings,216.5097203,Ground,Rural,Ground - Rural,11.57527079,75-100,Unknown,309129,11.57527079,50-75,Unknown,309129,10.62932515,75-100,Avenal,307390,Outside,876189.5383,4638.931525
1340,Kings,4.669520581,Ground,Urban,Ground - Urban,3.056288665,50-75,Corcoran,301468,23.27402454,75-100,Unknown,305521,3.056288665,25-50,Corcoran,301468,Within,18896.9744,617.4679668
1341,Kings,12.43490211,Ground,Urban,Ground - Urban,3.055694241,50-75,Corcoran,301468,22.95378873,75-100,Unknown,305521,3.055694241,25-50,Corcoran,301468,Within,50322.46705,1105.712002
1342,Kings,2.129586335,Ground,Urban,Ground - Urban,1.815286637,25-50,Corcoran,301468,21.09606372,75-100,Unknown,305521,1.815286637,0-25,Corcoran,301468,Within,8618.164515,415.4139863
1343,Kings,0.779081811,Ground,Urban,Ground - Urban,1.191412734,0-25,Corcoran,301468,21.63983083,75-100,Unknown,305521,1.191412734,0-25,Corcoran,301468,Within,3152.844855,242.734457
1344,Kings,3.400177003,Ground,Rural,Ground - Rural,7.230222131,75-100,Huron,304055,11.53887088,50-75,Unknown,309129,5.735468668,50-75,Gates,309714,Outside,13760.08315,469.347169
1345,Kings,0.747637694,Ground,Urban,Ground - Urban,0.820158981,0-25,Corcoran,301468,21.21386351,75-100,Unknown,305521,0.820158981,0-25,Corcoran,301468,Within,3025.594422,247.1686784
1346,Kings,5.141991026,Ground,Rural,Ground - Rural,3.943940731,50-75,Waukena,309872,17.84444194,75-100,Unknown,305521,4.460059066,25-50,Corcoran,301468,Outside,20808.99019,653.9349957
1347,Kings,6.329957086,Ground,Rural,Ground - Rural,7.82643728,75-100,Unknown,309129,7.82643728,50-75,Unknown,309129,8.286364836,50-75,Henrietta,304664,Outside,25616.51004,628.2367817
1348,Kings,24.67663061,Ground,Urban,Ground - Urban,0.345903812,0-25,Waukena,309872,20.42212926,75-100,Unknown,305521,1.760675194,0-25,Corcoran,301468,Outside,99863.17764,1838.205148
1349,Kings,176.4302071,Ground,Rural,Ground - Rural,1.21643042,0-25,Corcoran,301468,21.91330164,75-100,Unknown,305521,1.21643042,0-25,Corcoran,301468,Outside,713989.1309,4260.942399
1350,Kings,18.74250531,Ground,Urban,Ground - Urban,0.289933461,0-25,Waukena,309872,20.37495446,75-100,Unknown,305521,1.917933379,0-25,Corcoran,301468,Outside,75848.5367,1778.763035
1351,Kings,19.13813589,Ground,Urban,Ground - Urban,1.297664337,0-25,Waukena,309872,21.32890806,75-100,Unknown,305521,1.848427442,0-25,Corcoran,301468,Within,77449.5939,1180.44632
1352,Kings,76.89168283,Ground,Urban,Ground - Urban,0.804608846,0-25,Waukena,309872,20.85930886,75-100,Unknown,305521,1.715555007,0-25,Corcoran,301468,Outside,311170.8221,2349.633592
1353,Kings,314.4378947,Ground,Rural,Ground - Rural,0,0-25,Waukena,309872,19.64919436,75-100,Unknown,305521,2.017275938,0-25,Corcoran,301468,Outside,1272501.38,4782.575756
1354,Kings,13.71516018,Ground,Rural,Ground - Rural,0.126638975,0-25,Unknown,309563,18.84097933,75-100,Unknown,305521,3.416790868,25-50,Corcoran,301468,Outside,55503.13743,1079.278886
1355,Kings,180.5641978,Ground,Rural,Ground - Rural,0,0-25,Unknown,309563,19.02418087,75-100,Unknown,305521,2.434622435,0-25,Corcoran,301468,Outside,730710.4931,6338.818881
1357,Kings,4.110999812,Ground,Rural,Ground - Rural,6.115265796,50-75,Unknown,309563,13.09424863,75-100,Unknown,305521,7.81458662,50-75,GWF Hanford,303208,Outside,16636.69233,516.0532627
1358,Kings,167.3153996,Ground,Rural,Ground - Rural,3.232832009,50-75,Unknown,309563,15.34335268,75-100,Unknown,305521,6.055570255,50-75,Corcoran,301468,Outside,677104.077,3294.491268
1359,Kings,7.496639689,Ground,Rural,Ground - Rural,3.956695261,50-75,Unknown,309129,3.956695261,25-50,Unknown,309129,5.012226447,25-50,Henrietta,304664,Outside,30337.94368,706.773955
1360,Kings,5.59593817,Ground,Rural,Ground - Rural,6.18580764,75-100,Unknown,309563,12.93347702,75-100,Unknown,305521,6.081692472,50-75,GWF Hanford,303208,Outside,22646.03859,679.5814213
1361,Kings,6.18499132,Ground,Rural,Ground - Rural,3.326215901,50-75,Unknown,309563,16.29515305,75-100,Unknown,305521,5.550694872,50-75,GWF Hanford,303208,Outside,25029.87195,846.6408317
1362,Kings,6.202689596,Ground,Rural,Ground - Rural,3.668998119,50-75,Unknown,309563,15.82918763,75-100,Unknown,305521,5.480547409,50-75,GWF Hanford,303208,Outside,25101.49909,855.199331
1363,Kings,2894.855803,Ground,Rural,Ground - Rural,1.486667032,25-50,Unknown,309129,1.486667032,0-25,Unknown,309129,2.166879883,0-25,Henrietta,304664,Outside,11715143.07,22346.52915
1365,Kings,7.328657245,Ground,Rural,Ground - Rural,2.916798945,50-75,Unknown,309563,17.2034521,75-100,Unknown,305521,5.671997258,50-75,GWF Hanford,303208,Outside,29658.14448,758.5385245
1366,Kings,12.6303874,Ground,Rural,Ground - Rural,4.304009672,50-75,Unknown,309563,15.20993587,75-100,Unknown,305521,5.06469649,50-75,GWF Hanford,303208,Outside,51113.59075,1037.54359
1370,Kings,5.878497161,Ground,Rural,Ground - Rural,4.782583047,50-75,Unknown,309563,20.97553574,75-100,Unknown,305521,6.999329844,50-75,Corcoran,301468,Outside,23789.52348,679.624132
1371,Kings,4.204926398,Ground,Rural,Ground - Rural,5.226540623,50-75,Unknown,309563,21.18976854,75-100,Unknown,305521,7.122281405,50-75,GWF Hanford,303208,Outside,17016.80089,578.1924067
1373,Kings,2288.744473,Ground,Rural,Ground - Rural,1.095036309,0-25,Unknown,305521,1.095036309,0-25,Unknown,305521,0.970087855,0-25,Henrietta,304664,Outside,9262230.973,16283.4026
1375,Kings,6.568358555,Ground,Rural,Ground - Rural,8.643992797,75-100,Unknown,309563,11.15614884,50-75,Unknown,305521,4.888359437,25-50,GWF Hanford,303208,Outside,26581.31022,653.5938222
1377,Kings,5.70767531,Ground,Rural,Ground - Rural,5.29509976,50-75,Unknown,309563,16.51749016,75-100,Unknown,305521,3.365766061,25-50,GWF Hanford,303208,Outside,23098.2314,766.1233884
1379,Kings,181.1331016,Ground,Rural,Ground - Rural,0.498956758,0-25,Unknown,309129,0.498956758,0-25,Unknown,309129,1.0822862,0-25,Henrietta,304664,Outside,733024.4945,3763.120256
1380,Kings,4.515582017,Ground,Rural,Ground - Rural,5.443928495,50-75,Unknown,309563,16.65555149,75-100,Unknown,305521,3.220364689,25-50,GWF Hanford,303208,Outside,18273.98366,588.8442595
1382,Kings,7.389442897,Ground,Rural,Ground - Rural,5.658957164,50-75,Unknown,309563,16.79523756,75-100,Unknown,305521,3.068842529,25-50,GWF Hanford,303208,Outside,29904.13417,696.845216
1383,Kings,341.4406845,Ground,Rural,Ground - Rural,0.659642618,0-25,Unknown,305521,0.659642618,0-25,Unknown,305521,0.160491345,0-25,Henrietta,304664,Outside,1381767.806,6155.88246
1384,Kings,22.81844771,Ground,Rural,Ground - Rural,1.068777038,0-25,Unknown,305521,1.068777038,0-25,Unknown,305521,0.170452976,0-25,Henrietta,304664,Within,92343.487,1323.153007
